"","Feature.ID","Taxon","Confidence"
"5086","4c465e0efd33a5899eabc559010aee18","Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales",0.794935498513564
"5087","034d1e65c926bad3956e0958bd8e10f2","Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Heterobranchia",0.999863284836503
"5088","63b1d4ac9eaeb9b17e607b5986837c72","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pleurosigma;Pleurosigma_intermedium;",0.991865420679054
"5089","dd7c1732f0bb94e4409bb32d4e716204","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_I;Strobilidiidae_I_X;Strobilidiidae_I_X_sp.;",0.923132256004342
"5090","38c90523633af1ce813f3fe77da52a43","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;",0.999979313685293
"5091","95b658ccafd82a409d1590f4eae3cfc7","Eukaryota;Alveolata;Dinoflagellata",0.702119552845369
"5092","c13da0ba2f18f1fa14cd049cbaf24176","Eukaryota;Alveolata",0.70613690358833
"5093","6fdda66a3b3607addbd9f254f6bf81bd","Eukaryota;Rhizaria;Radiolaria;Acantharea;Chaunacanthida;Chaunacanthida_X;Chaunacanthid;Chaunacanthid_sp.;",0.724826616835377
"5094","f4c5f42ef3b831ad6e3e79c0d2ac66f0","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X",0.998850951680291
"5095","9284576bff6835f74aa96eb1ecad6393","Eukaryota;Rhizaria;Radiolaria;Acantharea;Chaunacanthida;Chaunacanthida_X",0.70660271058609
